yourlist:M201512109A0638DP3L	Entry
ENSG00000125812	Q9H116
ENSG00000125817	P07199
ENSG00000125818	F5H4Z3
ENSG00000125818	H0Y555
ENSG00000125818	Q5QPM7
ENSG00000125818	Q5QPM9
ENSG00000125818	Q92530
ENSG00000125821	A0A087WZV9
ENSG00000125821	Q8TEA8
ENSG00000125827	E9PIN7
ENSG00000125827	E9PIU6
ENSG00000125827	Q9H1E5
ENSG00000125841	A0A087WVS5
ENSG00000125841	Q9GZP1
ENSG00000125841	V9GY99
ENSG00000125841	V9GYN1
ENSG00000125841	V9GYV8
ENSG00000125841	V9GYY0
ENSG00000125841	V9GZ28
ENSG00000125843	A2A2L4
ENSG00000125843	Q5JX74
ENSG00000125843	Q9NUS5
ENSG00000125844	A0A087WU26
ENSG00000125844	A0A087WVV2
ENSG00000125844	A0A0A0MRV0
ENSG00000125844	A2A2S5
ENSG00000125844	F8W7S5
ENSG00000125844	Q9P2E9
ENSG00000125844	V9GY78
ENSG00000125846	A0A0A0MTH2
ENSG00000125846	A0A0A0MTK6
ENSG00000125846	A0A0D9SEV2
ENSG00000125846	P52736
ENSG00000125846	Q5JXV9
ENSG00000125846	Q5JXW0
ENSG00000125846	Q5JXW1
ENSG00000125850	Q9BRP0
ENSG00000125863	Q9HB66
ENSG00000125863	Q9NPJ1
ENSG00000125864	Q12934
ENSG00000125870	P08579
ENSG00000125871	Q5QPE7
ENSG00000125871	Q5QPE8
ENSG00000125871	Q9BQP7
ENSG00000125875	Q96BZ9
ENSG00000125877	Q9BY32
ENSG00000125885	Q9UJA3
ENSG00000125901	Q9BYN8
ENSG00000125912	A0A0C4DGP7
ENSG00000125912	K7ELZ9
ENSG00000125912	K7EMW4
ENSG00000125912	K7EN96
ENSG00000125912	K7ENM2
ENSG00000125912	K7EQ66
ENSG00000125912	Q969V3
ENSG00000125944	B4DT28
ENSG00000125944	O43390
ENSG00000125945	Q9C0F3
ENSG00000125952	G3V2N4
ENSG00000125952	G3V2R5
ENSG00000125952	G3V302
ENSG00000125952	G3V563
ENSG00000125952	G3V570
ENSG00000125952	G3V5L1
ENSG00000125952	P61244
ENSG00000125952	Q6V3B1
ENSG00000125962	A0A0G2JLJ9
ENSG00000125962	Q6P1M9
ENSG00000125962	S4R3L0
ENSG00000125962	S4R3L5
ENSG00000125966	Q9Y5R2
ENSG00000125968	P41134
ENSG00000125970	Q5QPL9
ENSG00000125970	Q5QPM0
ENSG00000125970	Q5QPM1
ENSG00000125970	Q5QPM2
ENSG00000125970	Q9UKM9
ENSG00000125971	B1AKR6
ENSG00000125971	Q9NP97
ENSG00000125977	P20042
ENSG00000125991	A0A0C4DH46
ENSG00000125991	A6PVJ2
ENSG00000125991	H0Y5K5
ENSG00000125991	H0Y621
ENSG00000125991	H0Y6Z0
ENSG00000125991	H0Y802
ENSG00000125991	Q9Y282
ENSG00000126001	A0A087WZ34
ENSG00000126001	A6PVI9
ENSG00000126001	E7ETF9
ENSG00000126001	E9PHT2
ENSG00000126001	H0Y5R2
ENSG00000126001	H7C0D6
ENSG00000126001	H7C0P0
ENSG00000126001	Q5JWS5
ENSG00000126001	Q5JWS6
ENSG00000126001	Q9BV73
ENSG00000126003	Q9UPG8
ENSG00000126062	Q12893
ENSG00000126067	A0A087WVV1
ENSG00000126067	P49721
ENSG00000126088	H0Y5R6
ENSG00000126088	P06132
ENSG00000126088	Q5T446
ENSG00000126091	E9PJI3
ENSG00000126091	E9PJX2
ENSG00000126091	E9PNN5
ENSG00000126091	H0YEP7
ENSG00000126091	Q11203
ENSG00000126106	Q5TDE2
ENSG00000126106	Q5TDE3
ENSG00000126106	Q5TDE4
ENSG00000126106	Q5TDE5
ENSG00000126106	Q5TDE6
ENSG00000126106	Q6P2H8
ENSG00000126107	Q5T447
ENSG00000126246	K7EL86
ENSG00000126246	K7EQI5
ENSG00000126246	K7ES44
ENSG00000126246	K7ESC2
ENSG00000126246	Q9H665
ENSG00000126246	S4R3Z9
ENSG00000126246	U3KQL9
ENSG00000126247	A0A075B7C0
ENSG00000126247	A0A0C4DGQ5
ENSG00000126247	K7EIV0
ENSG00000126247	K7EKD8
ENSG00000126247	K7ELJ7
ENSG00000126247	K7EM73
ENSG00000126247	K7EMQ1
ENSG00000126247	K7ES78
ENSG00000126247	P04632
ENSG00000126247	S4R3F9
ENSG00000126247	U3KPR7
ENSG00000126247	U3KQE2
ENSG00000126254	K7EML2
ENSG00000126254	K7EP90
ENSG00000126254	K7EQ03
ENSG00000126254	K7ER08
ENSG00000126254	Q9BTD8
ENSG00000126261	K7EPL2
ENSG00000126261	K7ES38
ENSG00000126261	K7ESK7
ENSG00000126261	Q9UBT2
ENSG00000126261	U3KQ55
ENSG00000126261	U3KQ93
ENSG00000126267	K7EQD3
ENSG00000126267	P14854
ENSG00000126351	J3KTF3
ENSG00000126351	J3QR26
ENSG00000126351	J3QRA9
ENSG00000126351	J3QRW5
ENSG00000126351	P10827
ENSG00000126391	E9PRA3
ENSG00000126391	E9PRP1
ENSG00000126391	E9PS62
ENSG00000126391	Q8N4M4
ENSG00000126391	Q9BZ67
ENSG00000126432	P30044
ENSG00000126453	A0A087WSV0
ENSG00000126453	I6LJZ7
ENSG00000126453	I6LJZ9
ENSG00000126453	I6LK00
ENSG00000126453	M0QZM6
ENSG00000126453	M0R1K0
ENSG00000126453	M0R1Z8
ENSG00000126453	Q9HB09
ENSG00000126456	M0QX56
ENSG00000126456	M0QXC8
ENSG00000126456	M0QYT9
ENSG00000126456	M0QYX3
ENSG00000126456	M0QZB7
ENSG00000126456	M0QZB8
ENSG00000126456	M0R007
ENSG00000126456	M0R0R8
ENSG00000126456	M0R0X9
ENSG00000126456	M0R205
ENSG00000126456	M0R3C2
ENSG00000126456	M0R3E9
ENSG00000126456	M0R3H7
ENSG00000126456	Q14653
ENSG00000126461	M0R232
ENSG00000126461	M0R2L3
ENSG00000126461	M0R3G4
ENSG00000126461	Q9H7N4
ENSG00000126464	Q9ULL5
ENSG00000126522	F8W943
ENSG00000126522	P04424
ENSG00000126524	A0A087X020
ENSG00000126524	F8WE72
ENSG00000126524	Q9Y3A5
ENSG00000126602	I3L0K7
ENSG00000126602	I3L0P6
ENSG00000126602	I3L239
ENSG00000126602	I3L253
ENSG00000126602	I3L2D5
ENSG00000126602	I3L3L4
ENSG00000126602	I3L4L7
ENSG00000126602	Q12931
ENSG00000126653	A0A024QZ33
ENSG00000126653	H7BYM1
ENSG00000126653	J3KT62
ENSG00000126653	J3QLV5
ENSG00000126653	J3QRI6
ENSG00000126653	J3QS82
ENSG00000126653	K7EK40
ENSG00000126653	K7EMD8
ENSG00000126653	K7EQJ6
ENSG00000126653	K7ERM9
ENSG00000126653	Q9H0G5
ENSG00000126698	O75937
ENSG00000126698	S4R3J5
ENSG00000126705	Q5TGY3
ENSG00000126709	P09912
ENSG00000126746	E9PHB3
ENSG00000126746	F5GYZ1
ENSG00000126746	F5H0D6
ENSG00000126746	F5H105
ENSG00000126746	F5H3Z9
ENSG00000126746	F5H6N8
ENSG00000126746	F5H8L7
ENSG00000126746	Q8TF68
ENSG00000126746	R4GMR4
ENSG00000126756	A0A0C4DFR8
ENSG00000126756	Q9UBK9
ENSG00000126756	S4R2Z4
ENSG00000126767	P19419
ENSG00000126768	O60830
ENSG00000126768	V9GYK7
ENSG00000126768	V9GYS0
ENSG00000126768	V9GYU0
ENSG00000126773	B5MC47
ENSG00000126773	B6ZDM2
ENSG00000126773	H0YIY3
ENSG00000126773	H0YJ84
ENSG00000126773	H0YJN3
ENSG00000126773	H0YJV9
ENSG00000126773	H9KV87
ENSG00000126773	Q63HM2
ENSG00000126775	Q6ZNE5
ENSG00000126777	B7Z6P3
ENSG00000126777	G3V475
ENSG00000126777	G3V4L8
ENSG00000126777	G3V4Y7
ENSG00000126777	G3V5G2
ENSG00000126777	G3V5P0
ENSG00000126777	G3V5Q0
ENSG00000126777	H0YJB7
ENSG00000126777	H0YJP2
ENSG00000126777	H0YJV5
ENSG00000126777	H0YJZ8
ENSG00000126777	Q86UP2
ENSG00000126778	H0YK85
ENSG00000126778	Q15475
ENSG00000126787	G3V4E5
ENSG00000126787	G3V543
ENSG00000126787	Q15398
ENSG00000126790	D6RC46
ENSG00000126790	E9PKK7
ENSG00000126790	Q96EM0
ENSG00000126804	G3V2I8
ENSG00000126804	G3V3N0
ENSG00000126804	G3V447
ENSG00000126804	Q9Y2K1
ENSG00000126814	G3V494
ENSG00000126814	G3V5X1
ENSG00000126814	Q32P41
ENSG00000126861	P23515
ENSG00000126870	H7BYQ2
ENSG00000126870	H7C022
ENSG00000126870	H7C1E8
ENSG00000126870	Q8WVS4
ENSG00000126882	Q5JUQ0
ENSG00000126882	Q5JUQ1
ENSG00000126882	Q5JUQ2
ENSG00000126883	A0A0A0MSW3
ENSG00000126883	B7ZAV2
ENSG00000126883	E9PKD2
ENSG00000126883	E9PS86
ENSG00000126883	H0Y837
ENSG00000126883	H0YDH2
ENSG00000126883	H0YDI2
ENSG00000126883	H0YDS4
ENSG00000126883	H0YED3
ENSG00000126883	H0YF36
ENSG00000126883	P35658
ENSG00000126903	A0A0A0MS43
ENSG00000126903	P09131
ENSG00000126903	Q5HY78
ENSG00000126934	G5E9C7
ENSG00000126934	M0R1B6
ENSG00000126934	P36507
ENSG00000126953	O60220
ENSG00000126970	Q9NQZ6
ENSG00000127022	D6RAQ8
ENSG00000127022	D6RAU8
ENSG00000127022	D6RB85
ENSG00000127022	D6RD16
ENSG00000127022	D6RDP7
ENSG00000127022	D6RFL1
ENSG00000127022	D6RFW4
ENSG00000127022	D6RG29
ENSG00000127022	D6RGY2
ENSG00000127022	D6RHJ3
ENSG00000127022	H0Y9H1
ENSG00000127022	H0Y9Q7
ENSG00000127022	P27824
ENSG00000127054	A0A087WXT8
ENSG00000127054	A0A087WYI0
ENSG00000127054	A0A0D9SGA8
ENSG00000127054	C9IYS7
ENSG00000127054	C9J979
ENSG00000127054	E9PI75
ENSG00000127054	E9PIG1
ENSG00000127054	E9PIL7
ENSG00000127054	E9PIS0
ENSG00000127054	E9PIX9
ENSG00000127054	E9PJG0
ENSG00000127054	E9PKA4
ENSG00000127054	E9PMA2
ENSG00000127054	E9PNH9
ENSG00000127054	E9PNS4
ENSG00000127054	E9PQF0
ENSG00000127054	H0YCE0
ENSG00000127054	H0YDB1
ENSG00000127054	H0YE15
ENSG00000127054	H0YEQ9
ENSG00000127054	H7C247
ENSG00000127054	J3QRY6
ENSG00000127054	Q5TA45
ENSG00000127054	Q96HV7
ENSG00000127080	Q9H8X2
ENSG00000127080	X6R9A6
ENSG00000127081	Q5JVG2
ENSG00000127084	Q5JSP0
ENSG00000127124	Q5T1R4
ENSG00000127125	Q5VVM2
ENSG00000127125	Q5VVM3
ENSG00000127125	Q9HAB8
ENSG00000127129	P20800
ENSG00000127191	B1AMX7
ENSG00000127191	B1AMX8
ENSG00000127191	B1AMY1
ENSG00000127191	Q12933
ENSG00000127220	M0QX40
ENSG00000127220	M0QZA8
ENSG00000127220	Q96I13
ENSG00000127252	H7C3Y1
ENSG00000127252	Q9HDD0
ENSG00000127252	X6R3D1
ENSG00000127324	P19075
ENSG00000127328	F8VNX9
ENSG00000127328	F8VTR6
ENSG00000127328	H0YD03
ENSG00000127328	H0YHP4
ENSG00000127328	H0YI02
ENSG00000127328	H0YI66
ENSG00000127328	J3KPG1
ENSG00000127328	Q96QF0
ENSG00000127334	A0A0A0MR56
ENSG00000127334	F5GXG1
ENSG00000127334	F5H5L5
ENSG00000127334	Q92630
ENSG00000127337	F8VTR4
ENSG00000127337	F8W0J4
ENSG00000127337	F8W1B9
ENSG00000127337	O95619
ENSG00000127399	Q9BV99
ENSG00000127419	D3DVN5
ENSG00000127419	D6RAJ5
ENSG00000127419	D6RAU7
ENSG00000127419	D6RBE5
ENSG00000127419	D6RCD9
ENSG00000127419	D6RDY8
ENSG00000127419	D6RHV8
ENSG00000127419	D6RIZ2
ENSG00000127419	E7ETE6
ENSG00000127419	Q9BSA9
ENSG00000127423	Q9H7T9
ENSG00000127445	K7EMU7
ENSG00000127445	K7EN45
ENSG00000127445	K7EP26
ENSG00000127445	Q13526
ENSG00000127452	K7EIK3
ENSG00000127452	K7EIR3
ENSG00000127452	K7EK37
ENSG00000127452	K7ELM5
ENSG00000127452	K7EPN7
ENSG00000127452	K7EPT3
ENSG00000127452	K7EQJ7
ENSG00000127452	K7EQY7
ENSG00000127452	K7ESL6
ENSG00000127452	Q9NXK8
ENSG00000127463	H7C4E3
ENSG00000127463	H7C5A2
ENSG00000127463	Q5TG59
ENSG00000127463	Q8N766
ENSG00000127481	A0A0A0MSW0
ENSG00000127481	Q5T4S7
ENSG00000127481	Q5TBN9
ENSG00000127481	X6R960
ENSG00000127481	X6RE05
ENSG00000127483	B0QZK4
ENSG00000127483	B0QZK5
ENSG00000127483	B0QZK6
ENSG00000127483	B0QZK7
ENSG00000127483	B0QZK8
ENSG00000127483	B0QZK9
ENSG00000127483	Q5SSJ5
ENSG00000127483	Q5SWC8
ENSG00000127483	X6RGJ2
ENSG00000127511	M0QYC5
ENSG00000127511	M0R271
ENSG00000127511	O75182
ENSG00000127526	A0A0A0MSG4
ENSG00000127526	A0A0C4DGZ3
ENSG00000127526	C9JK45
ENSG00000127526	H7C1I0
ENSG00000127526	Q96K37
ENSG00000127527	K7EJR2
ENSG00000127527	M0QX30
ENSG00000127527	M0QY01
ENSG00000127527	M0R165
ENSG00000127527	M0R1V5
ENSG00000127527	M0R2S2
ENSG00000127527	M0R330
ENSG00000127527	M0R3I1
ENSG00000127527	Q9UBC2
ENSG00000127554	H3BQQ4
ENSG00000127554	H3BRD2
ENSG00000127554	H3BRW3
ENSG00000127554	P55789
ENSG00000127586	A0A0D9SF58
ENSG00000127586	E7EXA6
ENSG00000127586	F8WCC1
ENSG00000127586	H0Y7D3
ENSG00000127586	H3BN43
ENSG00000127586	H3BT35
ENSG00000127586	Q8WVB6
ENSG00000127616	A0A0A0MT49
ENSG00000127616	K7EP28
ENSG00000127616	K7EQF0
ENSG00000127616	P51532
ENSG00000127616	Q9HBD4
ENSG00000127663	A0A0C4DFL8
ENSG00000127663	F5GX28
ENSG00000127663	K7EQ54
ENSG00000127663	K7ES23
ENSG00000127663	O94953
ENSG00000127666	A0A087WVI8
ENSG00000127666	Q8IUC6
ENSG00000127774	Q9BV81
ENSG00000127804	I3L362
ENSG00000127804	I3L3W3
ENSG00000127804	I3L4V1
ENSG00000127804	K7EKQ8
ENSG00000127804	Q86W50
ENSG00000127831	B4DV78
ENSG00000127831	C9J2B5
ENSG00000127831	H7C0B6
ENSG00000127831	P09327
ENSG00000127838	Q8N490
ENSG00000127870	Q9Y252
ENSG00000127884	P30084
ENSG00000127914	A0A087WX84
ENSG00000127914	A0A0A0MRE9
ENSG00000127914	A0A0A0MRF6
ENSG00000127914	H0Y6Q0
ENSG00000127914	H7BYL6
ENSG00000127914	H7BZV6
ENSG00000127914	Q6PJH3
ENSG00000127914	Q99996
ENSG00000127946	C9JMG5
ENSG00000127946	O00291
ENSG00000127947	C9J1X8
ENSG00000127947	C9JJC1
ENSG00000127947	C9JYA4
ENSG00000127947	F8WB51
ENSG00000127947	H0YB59
ENSG00000127947	H0YC15
ENSG00000127947	H3BM04
ENSG00000127947	Q05209
ENSG00000127948	C9JDE2
ENSG00000127948	C9JQ78
ENSG00000127948	C9JU80
ENSG00000127948	E7EMD0
ENSG00000127948	E7EWU0
ENSG00000127948	H0Y4R2
ENSG00000127948	P16435
ENSG00000127951	Q14314
ENSG00000127952	A0A0C4DG63
ENSG00000127952	C9J4H0
ENSG00000127952	H0Y6C4
ENSG00000127952	H7C1Y2
ENSG00000127952	Q9Y6J8
ENSG00000127980	A0A0C4DG33
ENSG00000127980	H7BZH3
ENSG00000127980	O43933
ENSG00000127993	A0A0C4DGT5
ENSG00000127993	C9J787
ENSG00000127993	Q5RL73
ENSG00000127995	C9JDR3
ENSG00000127995	F8WDQ7
ENSG00000127995	F8WDW8
ENSG00000127995	Q96PB1
ENSG00000128016	M0QY76
ENSG00000128016	M0QZ04
ENSG00000128016	M0R0H3
ENSG00000128016	M0R252
ENSG00000128016	P26651
ENSG00000128039	H0Y9P9
ENSG00000128039	Q9H8P0
ENSG00000128050	D6RF62
ENSG00000128050	E9PBS1
ENSG00000128050	P22234
ENSG00000128052	P35968
ENSG00000128059	D6RCC8
ENSG00000128059	D6RE15
ENSG00000128059	Q06203
ENSG00000128165	Q7Z4H4
ENSG00000128191	C9JSD5
ENSG00000128191	Q8WYQ5
ENSG00000128242	C9J2M1
ENSG00000128242	C9J2X7
ENSG00000128242	C9J3S3
ENSG00000128242	C9J4I2
ENSG00000128242	C9J6M2
ENSG00000128242	C9J993
ENSG00000128242	C9JE31
ENSG00000128242	C9JGL4
ENSG00000128242	C9JIS3
ENSG00000128242	C9JKD7
ENSG00000128242	C9JLB5
ENSG00000128242	C9JN55
ENSG00000128242	C9JTV3
ENSG00000128242	C9JU54
ENSG00000128242	C9JYD7
ENSG00000128242	C9K037
ENSG00000128242	Q99999
ENSG00000128245	A2IDB1
ENSG00000128245	A2IDB2
ENSG00000128245	F8WEB6
ENSG00000128245	Q04917
ENSG00000128272	P18848
ENSG00000128283	B0QYC6
ENSG00000128283	B0QYC7
ENSG00000128283	B0QYC8
ENSG00000128283	Q00587
ENSG00000128309	B1AH49
ENSG00000128309	P25325
ENSG00000128311	B1AH48
ENSG00000128311	Q16762
ENSG00000128335	B0QYK8
ENSG00000128335	E9PM95
ENSG00000128335	J3KQL8
ENSG00000128335	Q9BQE5
ENSG00000128342	P15018
ENSG00000128383	P31941
ENSG00000128463	H0YK61
ENSG00000128463	H0YKL2
ENSG00000128463	H0YLP8
ENSG00000128463	H0YMH5
ENSG00000128463	H0YN63
ENSG00000128463	H0YNK0
ENSG00000128463	H0YNK8
ENSG00000128463	Q5J8M3
ENSG00000128463	S4R329
ENSG00000128482	J3QRB8
ENSG00000128482	Q9ULX5
ENSG00000128487	J3KRB9
ENSG00000128487	J3KRD8
ENSG00000128487	J3KRN9
ENSG00000128487	J3KS18
ENSG00000128487	J3KSG2
ENSG00000128487	J3KTH6
ENSG00000128487	J3KTI9
ENSG00000128487	J3QKL1
ENSG00000128487	J3QQM0
ENSG00000128487	J3QRQ9
ENSG00000128487	J3QS22
ENSG00000128487	J3QSD6
ENSG00000128487	Q5M775
ENSG00000128510	B7Z5J4
ENSG00000128510	C9J3P4
ENSG00000128510	C9J6N7
ENSG00000128510	C9J7D6
ENSG00000128510	Q9UI42
ENSG00000128513	A8MTK3
ENSG00000128513	B7Z7M5
ENSG00000128513	C9JPG9
ENSG00000128513	H7C0Z6
ENSG00000128513	H7C4C7
ENSG00000128513	Q5MJ33
ENSG00000128513	Q5MJ34
ENSG00000128513	Q5MJ35
ENSG00000128513	Q9NUX5
ENSG00000128513	V9GY10
ENSG00000128513	V9GYE6
ENSG00000128513	V9GZ00
ENSG00000128513	V9GZ21
ENSG00000128524	Q16864
ENSG00000128534	C9JIZ0
ENSG00000128534	C9JNV3
ENSG00000128534	F2Z2Y6
ENSG00000128534	O95777
ENSG00000128536	E7EQG5
ENSG00000128536	E9PEI5
ENSG00000128536	F8WF00
ENSG00000128536	H7C548
ENSG00000128536	H7C555
ENSG00000128536	Q6ZTQ4
ENSG00000128563	E9PC43
ENSG00000128563	Q9H875
ENSG00000128567	G3V0E6
ENSG00000128567	O00592
ENSG00000128578	Q9ULQ0
ENSG00000128581	F8WDY0
ENSG00000128581	Q9H7X7
ENSG00000128585	C9J7E8
ENSG00000128585	C9JVL5
ENSG00000128585	C9JWX9
ENSG00000128585	C9JXB0
ENSG00000128585	F8WEY7
ENSG00000128585	Q9UL63
ENSG00000128590	Q9UBS3
ENSG00000128591	Q14315
ENSG00000128595	H0Y875
ENSG00000128595	O43852
ENSG00000128596	C9IYI5
ENSG00000128596	C9J884
ENSG00000128596	C9JAD8
ENSG00000128596	C9JE17
ENSG00000128596	C9JU31
ENSG00000128596	H0Y876
ENSG00000128596	H7C4R2
ENSG00000128596	Q96JN2
ENSG00000128602	H7C509
ENSG00000128602	H7C5S9
ENSG00000128602	Q99835
ENSG00000128606	C9JT74
ENSG00000128606	Q8N6Y2
ENSG00000128607	C9JRT7
ENSG00000128607	C9JRX2
ENSG00000128607	Q6PID8
ENSG00000128641	C9JUP5
ENSG00000128641	C9JYW1
ENSG00000128641	C9K0I9
ENSG00000128641	E7EQD9
ENSG00000128641	E9PDF6
ENSG00000128641	H7C2Y7
ENSG00000128641	O43795
ENSG00000128652	C9J1M3
ENSG00000128652	P31249
ENSG00000128656	B8ZZ96
ENSG00000128656	C9J1N1
ENSG00000128656	C9J3G1
ENSG00000128656	C9J3V9
ENSG00000128656	C9JR98
ENSG00000128656	F8W6K2
ENSG00000128656	F8WAY4
ENSG00000128656	F8WCQ9
ENSG00000128656	P15882
ENSG00000128683	C9J6C9
ENSG00000128683	C9JLZ7
ENSG00000128683	C9JN45
ENSG00000128683	C9JT43
ENSG00000128683	F8WD43
ENSG00000128683	Q99259
ENSG00000128683	U3KQR2
ENSG00000128694	E5RGZ1
ENSG00000128694	E5RIL9
ENSG00000128694	E7EVL7
ENSG00000128694	Q9H4B0
ENSG00000128708	F8W9G7
ENSG00000128708	F8WEW1
ENSG00000128708	O14929
ENSG00000128713	A0A087WWK9
ENSG00000128713	P31277
ENSG00000128731	H3BRG9
ENSG00000128731	H3BUQ1
ENSG00000128731	O95714
ENSG00000128789	K7ENR6
ENSG00000128789	K7ER45
ENSG00000128789	Q969U7
ENSG00000128789	V9GZ55
ENSG00000128791	J3QS03
ENSG00000128791	Q9GZX9
ENSG00000128805	A6NHM7
ENSG00000128805	A6NJ38
ENSG00000128805	D6R9V6
ENSG00000128805	D6RBJ8
ENSG00000128805	Q7Z5H3
ENSG00000128829	H0YME5
ENSG00000128829	H0YND8
ENSG00000128829	H0YNY9
ENSG00000128829	Q9P2K8
ENSG00000128833	H0YM93
ENSG00000128833	H0YM96
ENSG00000128833	H0YMK3
ENSG00000128833	Q9NQX4
ENSG00000128849	Q0VF96
ENSG00000128872	G5EA42
ENSG00000128872	H0YMA2
ENSG00000128872	Q9NZR1
ENSG00000128881	A0A0B4J292
ENSG00000128881	H3BMY7
ENSG00000128881	H3BQ25
ENSG00000128881	H3BTY5
ENSG00000128881	Q6IQ55
ENSG00000128881	Q8IWY7
ENSG00000128886	C9JHD8
ENSG00000128886	Q9HB65
ENSG00000128891	H0YLI5
ENSG00000128891	H0YLN5
ENSG00000128891	H0YM19
ENSG00000128891	H0YMC0
ENSG00000128891	H0YN78
ENSG00000128891	Q9BV29
ENSG00000128908	A0A087X0U7
ENSG00000128908	H0YKH3
ENSG00000128908	H0YMN5
ENSG00000128908	H0YNL3
ENSG00000128908	Q9ULG1
ENSG00000128915	H0YK14
ENSG00000128915	H0YK96
ENSG00000128915	H0YK97
ENSG00000128915	H0YL35
ENSG00000128915	H0YMX6
ENSG00000128915	H0YN09
ENSG00000128915	H0YNU9
ENSG00000128915	Q659A1
ENSG00000128923	H0YM15
ENSG00000128923	J3KNL7
ENSG00000128923	Q8NBR6
ENSG00000128928	A0A087WVD3
ENSG00000128928	A0A0A0MT83
ENSG00000128928	H0YKV0
ENSG00000128928	H0YLC3
ENSG00000128928	H0YN10
ENSG00000128928	H0YNA4
ENSG00000128928	H0YNT5
ENSG00000128928	H7C4G6
ENSG00000128928	P26440
ENSG00000128944	H0YKD4
ENSG00000128944	H0YKF8
ENSG00000128944	H0YLA7
ENSG00000128944	H0YLH8
ENSG00000128944	H0YM11
ENSG00000128944	H0YN50
ENSG00000128944	H0YNN6
ENSG00000128944	Q9Y448
ENSG00000128944	V9GY01
ENSG00000128951	A0A0C4DGL3
ENSG00000128951	H0YKC5
ENSG00000128951	H0YKI0
ENSG00000128951	H0YMM5
ENSG00000128951	H0YMP1
ENSG00000128951	H0YNJ9
ENSG00000128951	H0YNW5
ENSG00000128951	P33316
ENSG00000128965	A0A0C4DGX1
ENSG00000128965	H0YK90
ENSG00000128965	Q9BUX1
ENSG00000128973	H3BNF1
ENSG00000128973	H3BTY4
ENSG00000128973	H3BUT1
ENSG00000128973	H3BUV4
ENSG00000128973	Q9NWW5
ENSG00000129007	H3BM27
ENSG00000129007	H3BM29
ENSG00000129007	H3BS46
ENSG00000129007	Q96GE6
ENSG00000129028	H0YN95
ENSG00000129028	Q9P2Z0
ENSG00000129055	Q9BS18
ENSG00000129071	D6RBI7
ENSG00000129071	O95243
ENSG00000129083	E9PKQ1
ENSG00000129083	E9PP63
ENSG00000129083	E9PP73
ENSG00000129083	P53618
ENSG00000129084	F5GX11
ENSG00000129084	F5H112
ENSG00000129084	P25786
ENSG00000129116	D6R948
ENSG00000129116	D6R9F5
ENSG00000129116	D6R9Z5
ENSG00000129116	D6RBB1
ENSG00000129116	D6RBH5
ENSG00000129116	F8WA26
ENSG00000129116	H0Y952
ENSG00000129116	H0YA05
ENSG00000129116	Q8WX93
ENSG00000129152	P15172
ENSG00000129158	B4DFC0
ENSG00000129158	E9PIU4
ENSG00000129158	E9PIV0
ENSG00000129158	E9PL52
ENSG00000129158	E9PMV6
ENSG00000129158	E9PR50
ENSG00000129158	E9PS70
ENSG00000129158	G3V1B4
ENSG00000129158	H0YD20
ENSG00000129158	H0YDC8
ENSG00000129158	H0YE53
ENSG00000129158	H0YEL8
ENSG00000129158	H0YEV5
ENSG00000129158	Q9UGK8
ENSG00000129167	E7EMX4
ENSG00000129167	E9PR49
ENSG00000129167	P17752
ENSG00000129187	D6R9P0
ENSG00000129187	D6R9S0
ENSG00000129187	D6RAD7
ENSG00000129187	D6RAR9
ENSG00000129187	D6RBJ9
ENSG00000129187	D6RBN2
ENSG00000129187	D6RC36
ENSG00000129187	D6RD72
ENSG00000129187	D6RIG3
ENSG00000129187	D6RJA9
ENSG00000129187	P32321
ENSG00000129195	I3L156
ENSG00000129195	I3L2R2
ENSG00000129195	I3L419
ENSG00000129195	I3L427
ENSG00000129195	Q9BSJ6
ENSG00000129197	A0A0A0MR35
ENSG00000129197	A0A0A0MSE7
ENSG00000129197	A0A0B4J1T3
ENSG00000129197	B3KTT3
ENSG00000129197	E9PDG9
ENSG00000129197	F5H3Q7
ENSG00000129197	Q86UA6
ENSG00000129219	I3L1F3
ENSG00000129219	I3L222
ENSG00000129219	I3L381
ENSG00000129219	I3L3I7
ENSG00000129219	I3L4R5
ENSG00000129219	O14939
ENSG00000129226	J3KRX0
ENSG00000129226	J3KT24
ENSG00000129226	P34810
ENSG00000129245	I3L1Z2
ENSG00000129245	P51116
ENSG00000129250	I3L1B1
ENSG00000129250	O43896
ENSG00000129255	A0A087WV81
ENSG00000129255	I3L1D2
ENSG00000129255	I3L261
ENSG00000129255	I3L295
ENSG00000129255	I3L405
ENSG00000129255	I3L4E0
ENSG00000129255	I3L4T1
ENSG00000129255	J3KSI4
ENSG00000129255	J3KT75
ENSG00000129255	J3KTK8
ENSG00000129255	J3QQZ4
ENSG00000129255	J3QRD5
ENSG00000129255	J3QS48
ENSG00000129255	J3QW43
ENSG00000129255	O75352
ENSG00000129255	Q1HDL3
ENSG00000129255	Q9H3L2
ENSG00000129292	A0A0A0MQS0
ENSG00000129292	A0A0D9SG14
ENSG00000129292	A8MUE8
ENSG00000129292	A8MW92
ENSG00000129292	A8MXR8
ENSG00000129292	E5RK91
ENSG00000129292	E9PM57
ENSG00000129292	F8W9L8
ENSG00000129292	H0YC05
ENSG00000129292	H0YDF7
ENSG00000129315	O60563
ENSG00000129317	F8VP66
ENSG00000129317	F8VW99
ENSG00000129317	F8VWC0
ENSG00000129317	F8VZA0
ENSG00000129317	Q9H0K6
ENSG00000129347	F8WFC1
